participant_id	session	task	bids_meta.modality	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	provenance.md5sum	provenance.settings.testing	provenance.software	provenance.version	provenance.warnings.large_rot_frame	provenance.warnings.small_air_mask	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-6002	pre	anat-wholebrain	T1w	0.5981	2.2220	0.6422	11819.8105	3.8876	3.8186	3.8746	3.9697	0.1801	0.4551	0.3648	1.5012	0.4539	2dcc9006c1aaecdd46d0bb928aa03934	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0463	0.0426	27.2985	12.1641	17.1433	176	224	256	2.7146	12.5006	12.4063	22.0037	45.6181	98.3242	87.8455	119.5943	1	1	1	4.1266	5.4782	4.2466	3.7477	1243447	0	11.2255	4.0021	46.3052	82.4507	415.0759	381.4565	20363	292.4684	625.5517	140.5188	0.2261	63.4722	826.6964	822.1816	33413	728.1452	946.7426	65.7701	0.6023	42.9098	1000.5823	1000.0412	188001	925.5644	1074.5577	45.4486	0.2459	0.5290	0.5547	0.6022
sub-6002	post	anat-wholebrain	T1w	0.8501	1.5877	0.5968	28875.7109	3.7463	3.7129	3.7195	3.8064	0.1922	0.4532	0.3546	0.9374	0.2741	478d5117cc942a3ae4dafd7709ce29b0	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0136	0.0801	25.4725	12.0910	17.6711	176	224	256	2.3109	11.4961	11.5603	20.8739	36.3638	78.0842	68.4528	90.9105	1	1	1	2.5565	7.2068	4.4471	4.8609	1901142	0	14.3758	4.3875	37.4644	82.3812	447.1760	400.0185	25235	312.6241	681.9307	173.0946	0.1768	73.2074	863.5869	858.9608	33374	751.3243	998.7582	74.7162	0.2081	46.7407	1004.4400	1000.0562	180545	932.6600	1089.2315	47.9093	0.2411	0.5262	0.5497	0.5780
sub-6003	pre	anat-wholebrain	T1w	0.6883	1.9786	0.5811	38692.1094	4.1251	4.1210	4.0357	4.2187	0.1826	0.4547	0.3627	1.1387	0.3860	36a184460e9560d7a697ab2d476818ba	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0164	0.0345	26.8610	11.7652	16.3226	176	224	256	3.6907	11.7554	12.0976	20.8467	43.8984	95.6925	84.9240	115.1812	1	1	1	9.8965	5.6880	3.7640	3.8365	2217954	0	11.5240	4.1430	14.8058	70.2892	411.3339	381.1320	26208	299.8018	621.3851	103.2668	-0.3504	74.9653	833.7074	830.8151	34981	724.3805	954.0714	70.6739	0.8704	41.5017	1001.1301	1000.0187	182061	920.0234	1080.9554	47.9699	0.2179	0.5104	0.5213	0.5711
sub-6003	post	anat-wholebrain	T1w	0.5815	2.2738	0.5789	40265.5039	4.1914	4.1976	4.1224	4.2543	0.1901	0.4475	0.3624	1.4184	0.4628	cb4c0810b89a6ac565422da629e1fae8	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0141	0.0437	25.8328	11.8159	16.3423	176	224	256	3.8823	12.0284	12.3335	21.0898	46.1327	99.0102	89.0153	121.9031	1	1	1	7.7678	5.3744	3.2886	3.6272	2207277	0	10.8588	3.6961	10.6282	72.5877	404.9505	378.4460	28370	295.7026	595.2773	97.4769	-0.1565	68.3824	815.4916	812.2226	31054	711.2414	932.9429	67.5241	0.7981	40.8245	998.7371	1000.0236	180122	913.6404	1074.2574	47.4172	0.2188	0.5097	0.5227	0.5853
sub-6004	pre	anat-wholebrain	T1w	0.6202	2.1022	0.6396	11190.5840	4.3475	4.3729	4.2956	4.3740	0.2087	0.4110	0.3803	1.2925	0.4146	fd67f8d0844fc35b25c1f88fd4919163	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0504	0.0184	19.2254	10.0730	12.9249	176	224	256	4.0174	11.2655	13.1379	24.1310	46.2636	97.9750	87.7548	119.0259	1	1	1	13.4457	5.5044	4.1937	3.7127	1908475	0	11.2271	4.6681	1.2704	84.3253	410.6654	388.7021	55344	293.8731	602.4944	96.7546	0.2049	71.2865	827.6726	823.1772	28052	716.9573	959.0985	73.0695	1.0262	38.4015	1002.5159	1000.0446	280202	939.5023	1073.7808	41.4422	0.2388	0.5008	0.5557	0.6006
sub-6004	post	anat-wholebrain	T1w	0.6723	1.9370	0.6706	8198.3555	4.2849	4.3153	4.2206	4.3188	0.2064	0.4127	0.3808	1.1704	0.3538	4d713f322e749b631b4ae4a1fc77c887	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0000	0.0401	19.5249	10.1799	13.1466	176	224	256	4.1849	11.0042	13.8858	26.4683	39.5531	86.2267	76.3387	103.2364	1	1	1	7.1291	6.3461	7.2618	4.3013	2053473	0	21.3280	6.8931	1.7978	74.7105	406.5835	383.1411	47019	299.6989	590.6349	91.5518	-0.0732	76.2699	840.8308	835.2567	29587	726.9845	978.1348	75.9024	0.9170	34.4999	1002.7505	1000.0261	276538	945.7187	1069.1099	37.7820	0.2434	0.5015	0.5570	0.5955
sub-6005	pre	anat-wholebrain	T1w	0.7642	1.7099	0.6830	4685.8931	4.3282	4.2566	4.3734	4.3546	0.2326	0.3928	0.3746	1.3342	0.4235	c50177cfe0da1acac3d49391143bc037	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0001	0.0021	19.9028	11.2649	13.9474	176	224	256	3.9907	9.6595	10.1130	16.6889	33.2503	65.8330	59.8444	80.4500	1	1	1	15.9674	8.1438	14.2432	5.4929	2146775	0	59.9338	22.9058	0.5406	98.1415	425.1287	413.3225	63689	276.5974	614.3732	103.5716	0.0893	84.2920	827.9030	818.3456	16664	705.9875	981.2819	84.7170	1.7757	54.5654	1007.8074	1000.0449	216601	925.0067	1116.1337	59.9226	0.2328	0.4793	0.5477	0.5340
sub-6005	post	anat-wholebrain	T1w	0.7812	1.7422	0.6840	5060.9805	4.4500	4.2779	4.5957	4.4766	0.2265	0.3945	0.3791	1.6099	0.5448	ee08f3da26efece3bd686007a925e390	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0004	0.0092	20.5261	11.2959	13.8524	176	224	256	3.7758	9.8643	9.8526	15.9177	34.4132	68.4631	62.2594	83.9021	1	1	1	21.4887	7.8088	11.9342	5.2670	2062183	0	47.2859	19.1507	1.9817	105.4991	422.8272	410.1853	62219	268.9045	620.5462	108.6356	-0.0968	83.8785	825.1212	816.0405	17174	702.9564	974.1929	82.7243	0.6015	59.8803	1007.4387	1000.0646	216112	917.5508	1122.3211	62.8270	0.2345	0.4821	0.5469	0.5086
sub-6006	pre	anat-wholebrain	T1w	0.7582	1.7562	0.6416	32175.9570	4.0288	4.0616	4.0182	4.0068	0.2095	0.4289	0.3616	0.8755	0.2725	d6a6f19358a01799f329324e6fa11cb5	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0036	0.0085	23.4821	12.0166	16.8222	176	224	256	3.8305	10.2496	12.0605	22.1013	41.6344	86.6125	77.2876	103.6159	1	1	1	19.1988	6.3230	4.4895	4.2648	2359397	0	13.0902	5.7497	1.5732	94.3930	423.0529	401.8309	32068	295.2539	631.4046	104.9016	-0.3133	83.5287	840.5560	835.9321	22901	714.2573	983.3874	81.5559	1.7352	40.9057	1004.3260	1000.0394	191269	938.2814	1084.3521	45.2479	0.2339	0.5136	0.5604	0.6068
sub-6006	post	anat-wholebrain	T1w	0.6567	1.9774	0.6264	33397.8594	4.0935	4.1188	4.0765	4.0850	0.2062	0.4304	0.3634	1.1452	0.3628	e274c12fc44bfafea72b704c08452cbf	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0031	0.0090	23.6802	11.9031	16.5222	176	224	256	3.7887	10.8619	12.4469	22.6900	42.7670	87.6460	78.8465	106.1266	1	1	1	23.2682	6.1734	3.9557	4.1639	2436726	0	12.6430	5.6728	1.2982	96.9785	424.7612	402.9942	33330	293.2554	634.7894	106.3662	-0.0146	75.8977	830.4843	825.8889	23635	711.9139	962.4613	76.0341	1.5503	38.4608	1004.5334	1000.0316	194046	940.4360	1085.1518	44.0735	0.2330	0.5185	0.5635	0.6433
sub-6007	pre	anat-wholebrain	T1w	0.7549	1.7392	0.5796	23535.5859	3.9480	3.9573	3.9383	3.9485	0.1877	0.4353	0.3770	1.1660	0.3584	4df820642e26e8d5d15afb8fabee32fc	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0227	0.0545	24.8658	11.6907	15.8755	176	224	256	3.4342	10.9352	12.5762	23.3591	36.0093	73.0746	65.1544	86.3792	1	1	1	4.3689	7.5848	5.0374	5.1158	2440691	0	15.3245	5.0728	0.7088	102.5190	449.0399	416.8924	21099	303.2178	691.5747	121.3927	-0.0532	76.9699	852.2545	846.0121	22950	735.7595	992.8157	77.3640	0.6875	39.3115	1004.4154	1000.0443	205162	941.8626	1081.4964	42.8117	0.2194	0.5101	0.5477	0.5565
sub-6007	post	anat-wholebrain	T1w	0.6393	2.1077	0.5980	28055.8086	3.9951	3.9946	3.9983	3.9925	0.1915	0.4299	0.3785	1.0747	0.3399	1f46e70a2ac0a0d3d79750628067d128	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0234	0.0850	24.5738	11.8121	15.8525	176	224	256	3.4301	12.1058	13.2475	24.2066	39.4933	78.3436	70.7094	94.2914	1	1	1	28.9631	6.9484	4.2419	4.6866	1921312	0	14.0494	4.7113	0.0874	107.0991	452.0248	418.8646	21856	305.3955	691.0270	122.1118	0.0002	68.8516	835.8857	830.9088	23440	731.7347	956.7111	68.6360	0.4818	39.2766	1003.1285	1000.0509	206608	940.6987	1075.2505	41.3131	0.2201	0.5091	0.5506	0.4531
sub-6008	pre	anat-wholebrain	T1w	0.6754	1.9417	0.6699	28623.9844	4.2222	4.1966	4.1481	4.3218	0.2101	0.4254	0.3644	0.9029	0.2898	00a185d2385f4b586a11406e5d0e78a5	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0000	0.0182	20.5714	10.6108	14.5473	176	224	256	3.9303	11.1979	12.8440	23.4039	35.1784	79.1521	69.7845	95.0232	1	1	1	10.0408	6.8947	6.3888	4.6650	2121852	0	18.5885	6.3658	3.0743	65.8280	397.0871	370.2188	37492	296.1350	599.6846	94.1953	-0.0563	73.6701	841.4982	833.0000	23273	734.6201	979.6287	74.3875	0.7071	39.1486	1003.6841	1000.0280	223208	940.2740	1081.2508	42.7290	0.2275	0.5044	0.5515	0.5508
sub-6008	post	anat-wholebrain	T1w	0.8231	1.5795	0.6451	37349.2891	4.2659	4.2451	4.2275	4.3252	0.2168	0.4172	0.3660	1.1210	0.3862	83b5f965c94c14aa5b989ff8c8d6a420	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0290	0.0102	20.0872	10.7061	14.4769	176	224	256	4.1674	9.9728	11.3135	19.8002	41.6928	92.6402	81.3609	109.7497	1	1	1	14.7407	5.9696	4.4952	4.0265	2412053	0	12.3291	5.2025	2.1540	69.5448	403.3591	379.9065	39043	301.2524	595.9122	91.1612	0.2370	79.5688	853.3151	844.1415	19420	727.4479	1009.2688	84.6424	0.4994	48.7551	1004.6463	1000.0438	224637	930.9107	1095.3534	50.5066	0.2289	0.4991	0.5522	0.6050
sub-6009	pre	anat-wholebrain	T1w	0.7621	1.7622	0.5853	21175.0840	3.9016	3.9172	3.8081	3.9794	0.1841	0.4589	0.3570	1.0759	0.3109	f51ec9bea62743d3723afeab73ad69c5	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0051	0.0639	24.7321	11.2016	16.3508	176	224	256	2.4320	11.4883	12.6493	24.0275	34.9882	71.8533	63.7867	84.5187	1	1	1	8.9971	7.7516	4.2753	5.2284	2445724	0	10.6668	4.8454	29.8130	107.1153	460.8050	413.9841	22254	305.3586	703.4588	170.2227	-0.2279	76.4047	852.3283	850.1753	40425	737.0749	980.3863	74.0025	0.9155	37.7964	1002.6623	1000.0345	202248	938.5668	1074.4815	41.6203	0.2254	0.5245	0.5440	0.4517
sub-6009	post	anat-wholebrain	T1w	0.6735	2.0527	0.6032	19224.5977	4.0466	4.0344	4.0073	4.0980	0.1828	0.4531	0.3641	1.2775	0.3967	ada37015fdccce64913396f7c5c63a57	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0095	0.0441	25.0983	11.2641	15.8852	176	224	256	3.4826	12.1414	13.7281	25.5605	32.8205	68.5797	61.1132	81.9395	1	1	1	7.5667	7.9956	4.6537	5.3929	1957997	0	15.9593	5.1352	5.7069	95.8653	431.1159	400.5559	23139	297.8898	661.1305	115.0149	-0.4942	75.6919	837.4587	836.9778	40322	729.6866	952.5394	68.9352	0.9006	34.1158	1002.1208	1000.0258	207176	940.6998	1070.3098	39.1238	0.2286	0.5260	0.5515	0.4032
sub-6010	pre	anat-wholebrain	T1w	0.7885	1.7529	0.5741	31608.2090	4.1207	4.1210	4.0690	4.1721	0.1821	0.4621	0.3558	1.4252	0.4522	7c096534ac7602154e6ecc4f6fd8fcdb	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0328	0.0221	28.1707	12.4070	18.0070	176	224	256	3.6921	11.4354	11.9178	20.6258	40.9822	87.6936	77.4915	103.7986	1	1	1	10.4610	6.3119	4.6361	4.2573	2220479	0	12.7997	5.0860	4.5054	84.8653	422.6411	394.8443	21091	301.1270	639.5423	106.9406	-0.3111	77.1580	848.5819	844.8861	43689	733.7819	976.2471	73.8825	0.5052	45.1892	1005.5590	1000.0504	170234	935.7696	1093.9634	48.4852	0.2194	0.5177	0.5292	0.6705
sub-6011	pre	anat-wholebrain	T1w	0.8606	1.5963	0.6129	32344.0703	4.2138	4.1186	4.2506	4.2722	0.1738	0.4320	0.3942	1.2116	0.4103	91f7bcf8fd42da19ba1a1e2b2141a019	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0136	0.0303	24.6418	11.1514	14.4270	176	224	256	3.2226	9.8972	12.0358	22.9876	43.7909	83.5105	75.3155	98.6451	1	1	1	15.6145	6.6417	4.3707	4.5045	2941525	0	13.4635	5.4070	-0.3466	126.6205	483.8774	443.9440	17663	313.4890	747.8563	137.7562	-0.2855	90.3486	855.4149	846.6147	32416	731.3627	1010.3669	85.5392	1.1277	41.6995	1005.1235	1000.0470	247815	943.6596	1082.1542	43.5037	0.2228	0.5083	0.5397	0.6129
sub-6011	post	anat-wholebrain	T1w	0.6215	2.1052	0.6639	30533.2617	4.2526	4.1714	4.3159	4.2705	0.1711	0.4274	0.4015	1.0924	0.3387	6e5b9ca9e27d0c75c72cb21a362660e5	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0435	0.0077	24.9031	11.1448	14.0335	176	224	256	3.4509	11.0680	12.9806	24.4228	45.4907	83.3086	76.7548	101.4650	1	1	1	13.1483	6.4569	5.6322	4.3551	1683236	0	17.7354	6.7748	1.1093	128.4588	470.6320	448.3498	19069	300.1035	705.0589	129.9173	-0.0749	74.7185	829.6844	821.0771	30593	723.5013	966.4112	74.1837	1.4683	36.4956	1003.2630	1000.0240	251486	943.1734	1075.3937	40.9462	0.2214	0.5120	0.5480	0.5962
sub-6012	pre	anat-wholebrain	T1w	0.8159	1.6136	0.6055	34933.9531	3.9461	3.8781	3.9866	3.9737	0.2011	0.4317	0.3672	1.3092	0.4493	0dfde7772f2e85c94e3fab7cfbfe3f24	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0500	0.0073	24.3986	11.9530	16.4214	176	224	256	3.7419	9.7350	11.0416	19.6478	43.1772	85.6205	77.0020	102.2083	1	1	1	1009.8159	6.4100	5.6537	4.3235	2510064	0	21.2928	11.0386	2.8903	95.6139	444.3153	422.4551	22648	297.9164	668.2416	112.8950	-0.0582	84.9458	846.7479	837.7289	17659	720.5114	1004.8387	86.0508	0.6524	47.4815	1004.9312	1000.0272	187968	930.4402	1097.0915	50.8975	0.2218	0.5057	0.5355	0.6092
sub-6012	post	anat-wholebrain	T1w	0.6911	1.8818	0.6434	9500.9844	4.1563	4.0787	4.2085	4.1818	0.2077	0.4178	0.3745	1.0301	0.3528	045e2a91ee7fe633bdc25787207e9d99	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0000	0.0121	23.8885	12.0788	15.8493	176	224	256	3.9725	10.2797	11.0320	18.8439	45.5916	88.5373	80.7870	108.2321	1	1	1	25.5747	6.0532	9.1407	4.0828	2172340	0	33.3036	14.2345	0.6499	98.0313	436.6374	421.2497	29026	288.8615	636.0995	106.0393	0.2528	77.5683	824.3678	818.0526	15148	705.1936	965.9320	79.5766	0.7684	48.1913	1006.6663	1000.0259	192408	931.1459	1105.1263	53.0688	0.2128	0.4969	0.5361	0.5923
sub-6013	pre	anat-wholebrain	T1w	0.8765	1.5981	0.6153	31656.0039	4.2586	4.2253	4.1696	4.3808	0.1983	0.4417	0.3601	1.4068	0.5105	f960dd82f06fbda1a37a957224743c1e	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0155	0.0231	24.1093	11.5586	16.0139	176	224	256	4.2819	11.2839	11.3346	18.4381	38.1475	83.8142	73.4747	98.4624	1	1	1	16.1167	6.6540	4.7934	4.4881	2743841	0	13.7007	5.7918	4.5895	62.1371	410.1196	387.4516	42297	310.2953	601.8525	90.4851	0.0828	76.1282	853.2742	851.2733	37955	733.9310	980.4687	75.4403	0.2127	54.2699	1004.5994	1000.0503	210421	923.3267	1099.2074	54.2382	0.2355	0.5070	0.5381	0.5998
sub-6013	post	anat-wholebrain	T1w	0.7621	1.7742	0.6375	31550.4785	4.2411	4.2223	4.1366	4.3642	0.1982	0.4445	0.3573	1.3668	0.4708	2ddc2224a88c6eb2e5684ebe08cc1ebb	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0214	0.0059	24.1261	11.5173	16.1138	176	224	256	4.0814	12.4718	12.4453	20.7827	37.5981	84.3723	73.6882	99.0942	1	1	1	13.6754	6.6115	5.3408	4.4594	2169332	0	17.4250	6.0302	5.4720	62.2879	403.9623	379.4301	41979	303.3856	601.6263	92.9656	0.0212	66.6164	850.1487	851.4620	39781	737.4545	965.1442	68.2702	0.5912	46.6087	1002.4380	1000.0319	210491	928.7925	1085.1348	48.1184	0.2336	0.5080	0.5380	0.6203
sub-6014	pre	anat-wholebrain	T1w	0.7381	1.8495	0.6541	10199.6582	4.2446	4.2808	4.1741	4.2789	0.2020	0.4369	0.3611	1.1274	0.3810	c3031be61c46f332ca5df8400f0ccd95	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0000	0.0223	22.1916	10.8275	14.8649	176	224	256	3.5351	11.2264	12.1340	21.6407	45.1243	95.5048	84.9004	114.0721	1	1	1	12.5094	5.7433	5.9991	3.8738	2066639	0	19.3202	6.9677	0.8981	94.6679	426.3662	395.5868	39391	297.1901	651.6673	111.9017	-0.0466	75.4501	837.7366	837.2520	29372	721.0958	966.9752	74.5778	0.5013	44.6875	1002.0502	1000.0239	216653	930.5719	1080.6854	46.2102	0.2351	0.5057	0.5393	0.5951
sub-6014	post	anat-wholebrain	T1w	0.6788	2.0368	0.6462	31624.4336	4.3021	4.3478	4.2190	4.3395	0.2076	0.4358	0.3566	1.3601	0.4594	be1c10185331351b2a510647e3611355	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0311	0.0210	21.6213	10.7848	14.9425	176	224	256	3.5925	11.5962	12.4857	22.2682	40.3254	85.6358	76.4763	103.4676	1	1	1	18.6036	6.3320	5.4002	4.3133	1918169	0	17.2127	6.9803	0.6221	93.6127	418.3689	389.7519	46093	290.6369	635.9266	108.4896	-0.2114	74.1516	829.9682	827.6843	32261	719.6052	952.9294	71.3742	0.6580	42.8445	1001.9329	1000.0313	217532	931.4023	1077.0036	44.9083	0.2301	0.5047	0.5385	0.5916
sub-6015	pre	anat-wholebrain	T1w	0.9207	1.4966	0.6555	26273.0156	4.3280	4.3310	4.3276	4.3253	0.2091	0.4238	0.3671	1.0623	0.3383	e34459041d9594f4c6b928cb3a47c670	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0521	0.0073	20.1669	10.4028	14.0312	176	224	256	3.8448	10.2419	11.5246	20.4872	37.3139	76.8997	68.0580	89.9605	1	1	1	21.2804	7.2829	5.7593	4.9506	2267164	0	19.6382	7.9208	0.7931	94.4633	437.8170	414.8026	47864	301.1768	650.1409	107.8868	-0.3709	86.9459	858.3719	854.8596	31209	728.1714	1004.3029	83.4657	0.6768	46.7343	1005.5558	1000.0507	243548	935.8011	1093.8167	48.8133	0.2174	0.4955	0.5286	0.5475
sub-6015	post	anat-wholebrain	T1w	0.7715	1.7725	0.6526	31903.2441	4.3338	4.3642	4.2557	4.3816	0.2032	0.4235	0.3734	1.0918	0.3465	0d866dcc61da7b30b9dea8c4b82cf4c8	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0368	0.0090	20.8802	10.5243	14.0172	176	224	256	3.6637	10.7939	12.3609	22.6250	39.9013	84.7407	75.1392	100.7755	1	1	1	14.6552	6.5013	5.0288	4.3851	2286963	0	17.2610	6.0138	0.7652	92.3899	423.7478	395.9654	42329	296.5116	638.3543	108.0754	-0.2302	79.4995	844.6224	840.9352	31341	723.8609	982.3489	77.9073	0.5938	43.2586	1002.6488	1000.0579	245953	935.3457	1078.1078	44.2015	0.2271	0.5037	0.5447	0.5760
sub-6016	pre	anat-wholebrain	T1w	0.7330	1.8212	0.6024	35545.1797	4.1665	4.2147	4.1452	4.1395	0.2305	0.4323	0.3372	1.3958	0.4328	9f089559e42920cadd262a7cafcb739a	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0083	0.0755	19.7691	10.7554	15.6853	176	224	256	4.5976	12.0254	12.8578	21.9505	42.3482	92.3979	81.2755	109.0805	1	1	1	21.7472	6.0062	3.3433	4.0511	2761714	0	8.2997	3.9019	3.1626	68.4621	405.6354	388.2425	52422	302.5876	573.1918	84.4433	-0.0226	69.2019	849.8694	847.0902	27705	740.0724	972.9336	70.4407	0.7122	42.8991	1003.7866	1000.0341	195874	934.9107	1083.1257	45.5584	0.2167	0.4949	0.5255	0.6081
sub-6016	post	anat-wholebrain	T1w	0.6157	2.2193	0.6223	37272.5781	4.1031	4.1656	4.0309	4.1128	0.2248	0.4271	0.3482	1.3684	0.4224	220ff4be7125e79843c65149de274601	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0088	0.0584	20.5257	10.9293	15.3341	176	224	256	4.4450	12.6295	13.1345	22.3289	43.1899	94.1974	83.8940	114.2948	1	1	1	7.0925	5.7321	3.3748	3.8663	2019760	0	11.5207	3.6932	2.0321	69.0912	395.5502	377.8865	45475	292.9649	568.2921	85.0120	-0.0866	66.5897	826.5184	824.1734	21849	724.9364	938.5175	65.2561	0.7277	41.6760	1001.1685	1000.0144	197022	928.8626	1075.4076	44.7856	0.2207	0.4936	0.5319	0.4819
sub-6017	pre	anat-wholebrain	T1w	0.9668	1.4186	0.5944	36373.9414	4.1807	4.2405	4.0608	4.2409	0.2026	0.4283	0.3691	1.0568	0.3521	21330dcaad0f9a5c0280c106c575f866	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0152	0.0156	22.2538	11.3606	15.6107	176	224	256	3.5519	10.6490	12.4111	23.0324	44.5639	91.5009	80.4646	105.3290	1	1	1	18.2487	6.2202	4.2070	4.1955	2761295	0	12.5993	4.9748	0.6255	110.3868	451.1107	423.1124	29673	305.0593	683.9801	119.1220	-0.3824	84.3214	870.6689	868.7562	32741	739.8728	1011.2881	81.5799	0.1821	42.6068	1004.0841	1000.0476	230832	939.6251	1081.3646	43.4192	0.2130	0.4988	0.5327	0.6262
sub-6017	post	anat-wholebrain	T1w	0.9407	1.5057	0.5900	33375.7344	4.2003	4.2383	4.1367	4.2259	0.1997	0.4238	0.3764	1.0338	0.3264	b78802fdbfc11bd4d64d49814d22c56e	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0213	0.0200	22.6519	11.4353	15.2390	176	224	256	3.5337	10.3430	11.8779	21.7571	43.1511	86.0324	76.5186	100.3723	1	1	1	13.1282	6.5273	4.2806	4.4026	2657908	0	13.2156	4.8256	0.3082	113.3903	459.7758	429.9296	32098	306.0511	692.8081	121.6640	-0.5135	89.5576	861.7292	857.1705	29595	735.3555	1006.2689	82.8728	0.4862	44.8477	1003.7969	1000.0438	232190	934.5102	1082.7669	45.9640	0.2110	0.4986	0.5347	0.6509
sub-6018	pre	anat-wholebrain	T1w	0.6395	2.0390	0.6140	28249.0859	4.0887	4.0701	4.0674	4.1286	0.1919	0.4455	0.3626	1.0513	0.3506	5e38c470f4c933aca68312dd5f95d4b0	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0230	0.0219	24.0935	11.4800	16.2112	176	224	256	3.4436	12.1219	12.4010	21.6376	38.1797	78.5940	70.4472	94.5678	1	1	1	9.2975	6.9279	4.6558	4.6728	2212228	0	14.0280	5.1343	17.2842	90.4297	434.3129	403.7394	21503	305.2358	652.7256	117.2412	0.1555	65.2287	834.2973	831.1077	31727	728.7755	958.5530	68.5616	0.7939	42.7966	1001.9276	1000.0259	211782	928.7242	1078.9842	46.2169	0.2250	0.5168	0.5461	0.6258
sub-6018	post	anat-wholebrain	T1w	0.7391	1.7391	0.5822	33235.5117	3.9923	3.9426	3.9821	4.0522	0.1979	0.4389	0.3632	1.0051	0.2931	9d8d2cf36fc2b0340737fc8ab9b2da67	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0274	0.0305	23.5581	11.5958	16.2970	176	224	256	3.6418	10.6540	12.6006	23.5061	41.6572	86.4979	76.9002	102.5453	1	1	1	14.6115	6.3889	3.3732	4.3093	2864147	0	12.8576	4.4171	10.7496	90.0434	433.7674	406.2446	21970	306.5816	646.6132	111.5474	-0.0897	76.7066	850.8256	843.5349	28180	730.9744	996.9696	79.1739	0.7768	38.9539	1004.0034	1000.0308	205876	940.4055	1079.1417	42.5434	0.2276	0.5142	0.5504	0.6506
sub-6019	pre	anat-wholebrain	T1w	0.8990	1.5485	0.6051	43288.9336	4.1525	4.1416	4.1145	4.2014	0.1985	0.4376	0.3638	1.1530	0.4480	0d7a0ca7d7db470888edaea83bf689fd	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0091	0.0205	23.2998	11.2399	15.6417	176	224	256	3.7854	10.1824	10.7340	18.2340	45.1462	97.8831	86.2574	115.7428	1	1	1	24.3693	5.6605	3.6353	3.8179	2719357	0	11.5601	4.8748	1.5864	84.0485	411.3784	390.0685	26384	286.4121	620.6304	103.0427	-0.2470	86.2477	850.0275	845.7224	23672	722.0344	994.1362	83.0552	0.5423	52.4779	1003.8408	1000.0322	201091	920.0721	1098.4348	54.8442	0.2377	0.5106	0.5393	0.7126
